,Word,TF-IDF
396,race,0.0
397,extremely,0.0
398,limit,0.0
399,privacy,0.0
400,negatively,0.0
401,gender,0.0
402,bias,0.0
403,classification,0.0
404,cut,0.0
405,pm,0.0
406,challenge,0.0
407,others,0.0
408,urgent,0.0
409,want,0.0
410,replace,0.0
411,accept,0.0
412,hob,0.0
413,datasets,0.0
414,real,0.0
415,train,0.0
416,outperform,0.0
417,far,0.0
418,require,0.0
419,generative,0.0
420,generate,0.0
421,dataset,0.0
422,another,0.0
423,memory,0.0
424,may,0.0
425,synthetic,0.0
426,however,0.0
427,address,0.0
428,edit,0.0
429,special,0.0
430,photos,0.0
431,performance,0.0
432,come,0.0
433,rather,0.0
434,circumvent,0.0
435,thermostat,0.0
436,go,0.0
437,anne,0.0
438,type,0.0
439,automatically,0.0
440,perceive,0.0
441,shed,0.0
442,bits,0.0
443,center,0.0
444,goals,0.0
445,adversarially,0.0
446,senior,0.0
447,form,0.0
448,wellunderstood,0.0
449,like,0.0
450,representations,0.0
451,arturo,0.0
452,human,0.0
453,data,0.0
454,harrington,0.0
455,elements,0.0
456,pretty,0.0
457,peripheral,0.0
458,certain,0.0
459,electrical,0.0
460,involve,0.0
461,result,0.0
462,department,0.0
463,science,0.0
464,research,0.0
465,lead,0.0
466,useful,0.0
467,vision,0.0
468,visual,0.0
469,light,0.0
470,robust,0.0
471,computer,0.0
472,mit,0.0
473,engineer,0.0
474,process,0.0
475,author,0.0
476,dollars,0.0
477,show,0.0
478,know,0.0
479,ok,0.0
480,way,0.0
481,machine,0.0
482,graduate,0.0
483,humans,0.0
484,manipulations,0.0
485,similarly,0.0
486,subtle,0.0
487,deza,0.0
488,learn,0.0
489,machinelearning,0.0
490,maybe,0.0
491,noise,0.0
492,little,0.0
493,method,0.0
494,huge,0.0
495,work,0.0
496,mind,0.0
497,periphery,0.0
498,might,0.0
499,computervision,0.0
500,textural,0.0
501,suggest,0.0
502,enable,0.0
503,think,0.0
504,focus,0.0
505,seem,0.0
506,similar,0.0
507,design,0.0
508,overcome,0.0
509,image,0.0
510,brain,0.0
511,student,0.0
512,help,0.0
513,include,0.0
514,model,0.0
515,degree,0.0
516,boilers,0.0
517,facetoface,0.0
518,sussex,0.0
519,star,0.0
520,crack,0.0
521,earlier,0.0
522,field,0.0
523,tell,0.0
524,theories,0.0
525,gravitational,0.0
526,property,0.0
527,imprint,0.0
528,einsteins,0.0
529,fundamental,0.0
530,stephen,0.0
531,resolve,0.0
532,theorem,0.0
533,biggest,0.0
534,bbc,0.0
535,problem,0.0
536,university,0.0
537,theory,0.0
538,paradox,0.0
539,mechanics,0.0
540,behave,0.0
541,physics,0.0
542,calmet,0.0
543,among,0.0
544,name,0.0
545,colleagues,0.0
546,relativity,0.0
547,supersede,0.0
548,idea,0.0
549,undermine,0.0
550,archibald,0.0
551,escape,0.0
552,satisfaction,0.0
553,scientists,0.0
554,heart,0.0
555,exclusively,0.0
556,odds,0.0
557,princeton,0.0
558,threaten,0.0
559,collapse,0.0
560,news,0.0
561,quantum,0.0
562,gravity,0.0
563,put,0.0
564,dead,0.0
565,health,0.0
566,commissioner,0.0
567,add,0.0
568,teach,0.0
569,behavioural,0.0
570,accord,0.0
571,northern,0.0
572,members,0.0
573,yiasouma,0.0
574,whole,0.0
575,brief,0.0
576,significant,0.0
577,wheeler,0.0
578,important,0.0
579,paradoxes,0.0
580,black,0.0
581,techniques,0.0
582,information,0.0
583,highlight,0.0
584,jersey,0.0
585,hawk,0.0
586,call,0.0
587,hair,0.0
588,xavier,0.0
589,solve,0.0
590,john,0.0
591,constituents,0.0
592,strong,0.0
593,general,0.0
594,mathematical,0.0
595,hole,0.0
596,prof,0.0
597,claim,0.0
598,impossible,0.0
599,libertarian,0.0
600,rac,0.0
601,trip,0.0
602,door,0.0
603,friend,0.0
604,foundation,0.0
605,accelerate,0.0
606,everyone,0.0
607,tackle,0.0
608,employ,0.0
609,reduce,0.0
610,new,0.0
611,carbon,0.0
612,case,0.0
613,demand,0.0
614,installers,0.0
615,efficient,0.0
616,heat,0.0
617,set,0.0
618,restrictions,0.0
619,resist,0.0
620,quick,0.0
621,oil,0.0
622,slogans,0.0
623,would,0.0
624,british,0.0
625,sale,0.0
626,smoothlytrains,0.0
627,youre,0.0
628,difference,0.0
629,emissions,0.0
630,farm,0.0
631,public,0.0
632,room,0.0
633,government,0.0
634,gas,0.0
635,poor,0.0
636,fewer,0.0
637,bath,0.0
638,cheeky,0.0
639,electric,0.0
640,draughtproofing,0.0
641,sausage,0.0
642,insulation,0.0
643,small,0.0
644,power,0.0
645,international,0.0
646,basic,0.0
647,persuade,0.0
648,urge,0.0
649,wind,0.0
650,comfortable,0.0
651,save,0.0
652,home,0.0
653,brake,0.0
654,import,0.0
655,analysts,0.0
656,effective,0.0
657,nobrainer,0.0
658,increase,0.0
659,agency,0.0
660,excluder,0.0
661,immediately,0.0
662,cars,0.0
663,chain,0.0
664,phase,0.0
665,pump,0.0
666,prevent,0.0
667,hit,0.0
668,turn,0.0
669,empty,0.0
670,mph,0.0
671,speed,0.0
672,draught,0.0
673,top,0.0
674,electricity,0.0
675,campaign,0.0
676,installations,0.0
677,crisis,0.0
678,energy,0.0
679,educational,0.0
