,Word,TF-IDF
470,peripheral,0.0
471,vision,0.0
472,visual,0.0
473,light,0.0
474,robust,0.0
475,computer,0.0
476,mit,0.0
477,data,0.0
478,process,0.0
479,go,0.0
480,humans,0.0
481,work,0.0
482,know,0.0
483,ok,0.0
484,way,0.0
485,machine,0.0
486,transform,0.0
487,graduate,0.0
488,manipulations,0.0
489,periphery,0.0
490,similarly,0.0
491,subtle,0.0
492,deza,0.0
493,learn,0.0
494,machinelearning,0.0
495,maybe,0.0
496,still,0.0
497,mind,0.0
498,design,0.0
499,author,0.0
500,seem,0.0
501,show,0.0
502,computervision,0.0
503,textural,0.0
504,suggest,0.0
505,enable,0.0
506,think,0.0
507,focus,0.0
508,might,0.0
509,model,0.0
510,similar,0.0
511,overcome,0.0
512,”,0.0
513,image,0.0
514,brain,0.0
515,student,0.0
516,“,0.0
517,challenge,0.0
518,many,0.0
519,dead,0.0
520,run,0.0
521,supersede,0.0
522,undermine,0.0
523,archibald,0.0
524,escape,0.0
525,satisfaction,0.0
526,scientists,0.0
527,heart,0.0
528,exclusively,0.0
529,idea,0.0
530,paradox,0.0
531,theory,0.0
532,university,0.0
533,star,0.0
534,crack,0.0
535,earlier,0.0
536,field,0.0
537,theories,0.0
538,mechanics,0.0
539,relativity,0.0
540,colleagues,0.0
541,nobrainer,0.0
542,comfortable,0.0
543,save,0.0
544,home,0.0
545,brake,0.0
546,import,0.0
547,analysts,0.0
548,effective,0.0
549,draughtproofing,0.0
550,name,0.0
551,impossible,0.0
552,threaten,0.0
553,claim,0.0
554,behave,0.0
555,physics,0.0
556,calmet,0.0
557,among,0.0
558,gravitational,0.0
559,property,0.0
560,imprint,0.0
561,hole,0.0
562,black,0.0
563,xavier,0.0
564,john,0.0
565,constituents,0.0
566,strong,0.0
567,general,0.0
568,mathematical,0.0
569,solve,0.0
570,call,0.0
571,paradoxes,0.0
572,important,0.0
573,wheeler,0.0
574,news,0.0
575,quantum,0.0
576,gravity,0.0
577,put,0.0
578,hair,0.0
579,hawk,0.0
580,two,0.0
581,bbc,0.0
582,leave,0.0
583,einsteins,0.0
584,fundamental,0.0
585,stephen,0.0
586,resolve,0.0
587,theorem,0.0
588,biggest,0.0
589,problem,0.0
590,jersey,0.0
591,odds,0.0
592,sussex,0.0
593,princeton,0.0
594,collapse,0.0
595,techniques,0.0
596,information,0.0
597,much,0.0
598,wind,0.0
599,urge,0.0
600,urgent,0.0
601,persuade,0.0
602,government,0.0
603,gas,0.0
604,poor,0.0
605,fewer,0.0
606,bath,0.0
607,farm,0.0
608,quick,0.0
609,resist,0.0
610,trip,0.0
611,door,0.0
612,friend,0.0
613,foundation,0.0
614,accelerate,0.0
615,everyone,0.0
616,tackle,0.0
617,employ,0.0
618,reduce,0.0
619,room,0.0
620,public,0.0
621,emissions,0.0
622,libertarian,0.0
623,want,0.0
624,replace,0.0
625,accept,0.0
626,hob,0.0
627,degree,0.0
628,thermostat,0.0
629,boilers,0.0
630,slogans,0.0
631,oil,0.0
632,would,0.0
633,british,0.0
634,sale,0.0
635,supply,0.0
636,smoothlytrains,0.0
637,youre,0.0
638,difference,0.0
639,new,0.0
640,carbon,0.0
641,case,0.0
642,agency,0.0
643,electricity,0.0
644,campaign,0.0
645,installations,0.0
646,energy,0.0
647,speed,0.0
648,immediately,0.0
649,excluder,0.0
650,make,0.0
651,draught,0.0
652,insulation,0.0
653,small,0.0
654,power,0.0
655,service,0.0
656,international,0.0
657,basic,0.0
658,one,0.0
659,top,0.0
660,mph,0.0
661,demand,0.0
662,rapidly,0.0
663,installers,0.0
664,efficient,0.0
665,heat,0.0
666,set,0.0
667,cheeky,0.0
668,rac,0.0
669,electric,0.0
670,sausage,0.0
671,cars,0.0
672,chain,0.0
673,phase,0.0
674,pump,0.0
675,prevent,0.0
676,hit,0.0
677,turn,0.0
678,empty,0.0
679,underfunded,0.0
